Subscription ID,Period End,discount,currency,credit_amount,InvoiceNumber,Invoice ID,Customer_Id,subtotal,invoiceDate,Period Start,total
sub_00170,2024-09-10,0.0000,USD,0.0000,INV-0003896,inv_0003896,cust_00170,21075.1082,2024/08/10,2024-08-10,21075.1082
sub_00170,2024-10-10,0.0000,USD,0.0000,INV-0003897,inv_0003897,cust_00170,21075.1082,09/10/2024,2024-09-10,21075.1082
sub_00170,2024-11-10,0.0000,USD,0.0000,INV-0003898,inv_0003898,cust_00170,21075.1082,2024-10-10,2024-10-10,21075.1082
sub_00170,2024-12-10,0.0000,USD,0.0000,INV-0003899,inv_0003899,cust_00170,21075.1082,2024-11-10,2024-11-10,21075.1082
sub_00170,2025-01-10,0.0000,USD,0.0000,INV-0003900,inv_0003900,cust_00170,21075.1082,2024-12-10,2024-12-10,21075.1082
sub_00170,2025-02-10,0.0000,USD,0.0000,INV-0003901,inv_0003901,cust_00170,21075.1082,2025/01/10,2025-01-10,21075.1082
sub_00170,2025-03-10,0.0000,USD,0.0000,INV-0003902,inv_0003902,cust_00170,21075.1082,2025-02-10,2025-02-10,21075.1082
sub_00170,2025-04-10,0.0000,USD,0.0000,INV-0003903,inv_0003903,cust_00170,21075.1082,2025-03-10,2025-03-10,21075.1082
sub_00170,2025-05-10,0.0000,USD,0.0000,INV-0003904,inv_0003904,cust_00170,21075.1082,10/04/2025,2025-04-10,21075.1082
sub_00170,2025-06-10,0.0000,USD,0.0000,INV-0003905,inv_0003905,cust_00170,21075.1082,2025/05/10,2025-05-10,21075.1082
sub_00170,2025-07-10,0.0000,USD,0.0000,INV-0003906,inv_0003906,cust_00170,21075.1082,2025/06/10,2025-06-10,21075.1082
sub_00170,2025-08-10,0.0000,USD,0.0000,INV-0003907,inv_0003907,cust_00170,21075.1082,2025/07/10,2025-07-10,21075.1082
sub_00170,2025-09-10,0.0000,USD,0.0000,INV-0003908,inv_0003908,cust_00170,21075.1082,08/10/2025,2025-08-10,21075.1082
sub_00170,2025-10-10,0.0000,USD,0.0000,INV-0003909,inv_0003909,cust_00170,21075.1082,2025/09/10,2025-09-10,21075.1082
sub_00170,2025-11-10,0.0000,USD,0.0000,INV-0003910,inv_0003910,cust_00170,21075.1082,10/10/2025,2025-10-10,21075.1082
sub_00170,2025-12-10,0.0000,USD,0.0000,INV-0003911,inv_0003911,cust_00170,21075.1082,2025/11/10,2025-11-10,21075.1082
sub_00170,2026-01-10,0.0000,USD,0.0000,INV-0003912,inv_0003912,cust_00170,21075.1082,10/12/2025,2025-12-10,21075.1082
sub_00170,2026-02-10,0.0000,USD,0.0000,INV-0003913,inv_0003913,cust_00170,21075.1082,10/01/2026,2026-01-10,21075.1082
sub_00170,2026-03-10,0.0000,USD,0.0000,INV-0003914,inv_0003914,cust_00170,21075.1082,2026/02/10,2026-02-10,21075.1082
sub_00170,2026-04-10,0.0000,USD,0.0000,INV-0003915,inv_0003915,cust_00170,21075.1082,2026/03/10,2026-03-10,21075.1082
sub_00170,2026-05-10,0.0000,USD,0.0000,INV-0003916,inv_0003916,cust_00170,21075.1082,2026/04/10,2026-04-10,21075.1082
sub_00170,2026-06-10,0.0000,USD,0.0000,INV-0003917,inv_0003917,cust_00170,21075.1082,2026/05/10,2026-05-10,21075.1082
sub_00170,2026-07-10,0.0000,USD,0.0000,INV-0003918,inv_0003918,cust_00170,21075.1082,2026/06/10,2026-06-10,21075.1082
sub_00171,2024-09-11,0.0000,USD,0.0000,INV-0003919,inv_0003919,cust_00171,40042.7056,08/11/2024,2024-08-11,40042.7056
sub_00171,2024-10-11,0.0000,USD,0.0000,INV-0003920,inv_0003920,cust_00171,40042.7056,11/09/2024,2024-09-11,40042.7056
sub_00171,2024-11-11,0.0000,USD,0.0000,INV-0003921,inv_0003921,cust_00171,40042.7056,11/10/2024,2024-10-11,40042.7056
sub_00171,2024-12-11,0.0000,USD,0.0000,INV-0003922,inv_0003922,cust_00171,40042.7056,11/11/2024,2024-11-11,40042.7056
sub_00171,2025-01-11,0.0000,USD,0.0000,INV-0003923,inv_0003923,cust_00171,40042.7056,11/12/2024,2024-12-11,40042.7056
sub_00171,2025-02-11,0.0000,USD,0.0000,INV-0003924,inv_0003924,cust_00171,40042.7056,2025/01/11,2025-01-11,40042.7056
sub_00171,2025-03-11,0.0000,USD,0.0000,INV-0003925,inv_0003925,cust_00171,40042.7056,02/11/2025,2025-02-11,40042.7056
sub_00171,2025-04-11,0.0000,USD,0.0000,INV-0003926,inv_0003926,cust_00171,40042.7056,2025-03-11,2025-03-11,40042.7056
sub_00171,2025-05-11,0.0000,USD,0.0000,INV-0003927,inv_0003927,cust_00171,40042.7056,11/04/2025,2025-04-11,40042.7056
sub_00171,2025-06-11,0.0000,USD,0.0000,INV-0003928,inv_0003928,cust_00171,40042.7056,11/05/2025,2025-05-11,40042.7056
sub_00171,2025-07-11,0.0000,USD,0.0000,INV-0003929,inv_0003929,cust_00171,40042.7056,11/06/2025,2025-06-11,40042.7056
sub_00171,2025-08-11,0.0000,USD,0.0000,INV-0003930,inv_0003930,cust_00171,40042.7056,07/11/2025,2025-07-11,40042.7056
sub_00171,2025-09-11,0.0000,USD,0.0000,INV-0003931,inv_0003931,cust_00171,40042.7056,2025-08-11,2025-08-11,40042.7056
sub_00171,2025-10-11,0.0000,USD,0.0000,INV-0003932,inv_0003932,cust_00171,40042.7056,11/09/2025,2025-09-11,40042.7056
sub_00171,2025-11-11,0.0000,USD,0.0000,INV-0003933,inv_0003933,cust_00171,40042.7056,11/10/2025,2025-10-11,40042.7056
sub_00171,2025-12-11,0.0000,USD,0.0000,INV-0003934,inv_0003934,cust_00171,40042.7056,2025/11/11,2025-11-11,40042.7056
sub_00171,2026-01-11,0.0000,USD,0.0000,INV-0003935,inv_0003935,cust_00171,40042.7056,2025/12/11,2025-12-11,40042.7056
sub_00171,2026-02-11,0.0000,USD,0.0000,INV-0003936,inv_0003936,cust_00171,40042.7056,2026/01/11,2026-01-11,40042.7056
sub_00171,2026-03-11,0.0000,USD,0.0000,INV-0003937,inv_0003937,cust_00171,40042.7056,2026/02/11,2026-02-11,40042.7056
sub_00171,2026-04-11,0.0000,USD,0.0000,INV-0003938,inv_0003938,cust_00171,40042.7056,2026/03/11,2026-03-11,40042.7056
sub_00171,2026-05-11,0.0000,USD,0.0000,INV-0003939,inv_0003939,cust_00171,40042.7056,2026-04-11,2026-04-11,40042.7056
sub_00171,2026-06-11,0.0000,USD,0.0000,INV-0003940,inv_0003940,cust_00171,40042.7056,11/05/2026,2026-05-11,40042.7056
sub_00171,2026-07-11,0.0000,USD,0.0000,INV-0003941,inv_0003941,cust_00171,40042.7056,2026-06-11,2026-06-11,40042.7056
sub_00172,2024-09-12,0.0000,USD,0.0000,INV-0003942,inv_0003942,cust_00172,46901.6953,2024/08/12,2024-08-12,46901.6953
sub_00172,2024-10-12,0.0000,USD,0.0000,INV-0003943,inv_0003943,cust_00172,46901.6953,12/09/2024,2024-09-12,46901.6953
sub_00172,2024-11-12,0.0000,USD,0.0000,INV-0003944,inv_0003944,cust_00172,46901.6953,2024-10-12,2024-10-12,46901.6953
sub_00172,2024-12-12,0.0000,USD,0.0000,INV-0003945,inv_0003945,cust_00172,46901.6953,12/11/2024,2024-11-12,46901.6953
sub_00172,2025-01-12,0.0000,USD,0.0000,INV-0003946,inv_0003946,cust_00172,46901.6953,2024-12-12,2024-12-12,46901.6953
sub_00172,2025-02-12,0.0000,USD,0.0000,INV-0003947,inv_0003947,cust_00172,46901.6953,12/01/2025,2025-01-12,46901.6953
sub_00172,2025-03-12,0.0000,USD,0.0000,INV-0003948,inv_0003948,cust_00172,46901.6953,02/12/2025,2025-02-12,46901.6953
sub_00172,2025-04-12,0.0000,USD,0.0000,INV-0003949,inv_0003949,cust_00172,46901.6953,2025-03-12,2025-03-12,46901.6953
sub_00172,2025-05-12,0.0000,USD,0.0000,INV-0003950,inv_0003950,cust_00172,46901.6953,2025/04/12,2025-04-12,46901.6953
sub_00172,2025-06-12,0.0000,USD,0.0000,INV-0003951,inv_0003951,cust_00172,46901.6953,05/12/2025,2025-05-12,46901.6953
sub_00172,2025-07-12,0.0000,USD,0.0000,INV-0003952,inv_0003952,cust_00172,46901.6953,2025-06-12,2025-06-12,46901.6953
sub_00172,2025-08-12,0.0000,USD,0.0000,INV-0003953,inv_0003953,cust_00172,46901.6953,07/12/2025,2025-07-12,46901.6953
sub_00172,2025-09-12,0.0000,USD,0.0000,INV-0003954,inv_0003954,cust_00172,46901.6953,2025-08-12,2025-08-12,46901.6953
sub_00172,2025-10-12,0.0000,USD,0.0000,INV-0003955,inv_0003955,cust_00172,46901.6953,12/09/2025,2025-09-12,46901.6953
sub_00172,2025-11-12,0.0000,USD,0.0000,INV-0003956,inv_0003956,cust_00172,46901.6953,10/12/2025,2025-10-12,46901.6953
sub_00172,2025-12-12,0.0000,USD,0.0000,INV-0003957,inv_0003957,cust_00172,46901.6953,2025/11/12,2025-11-12,46901.6953
sub_00172,2026-01-12,0.0000,USD,0.0000,INV-0003958,inv_0003958,cust_00172,46901.6953,2025-12-12,2025-12-12,46901.6953
sub_00172,2026-02-12,0.0000,USD,0.0000,INV-0003959,inv_0003959,cust_00172,46901.6953,2026/01/12,2026-01-12,46901.6953
sub_00172,2026-03-12,0.0000,USD,0.0000,INV-0003960,inv_0003960,cust_00172,46901.6953,12/02/2026,2026-02-12,46901.6953
sub_00172,2026-04-12,0.0000,USD,0.0000,INV-0003961,inv_0003961,cust_00172,46901.6953,03/12/2026,2026-03-12,46901.6953
sub_00172,2026-05-12,0.0000,USD,0.0000,INV-0003962,inv_0003962,cust_00172,46901.6953,2026/04/12,2026-04-12,46901.6953
sub_00172,2026-06-12,0.0000,USD,0.0000,INV-0003963,inv_0003963,cust_00172,46901.6953,05/12/2026,2026-05-12,46901.6953
sub_00172,2026-07-12,0.0000,USD,0.0000,INV-0003964,inv_0003964,cust_00172,46901.6953,12/06/2026,2026-06-12,46901.6953
sub_00173,2024-09-13,0.0000,USD,0.0000,INV-0003965,inv_0003965,cust_00173,14484.3471,2024/08/13,2024-08-13,14484.3471
sub_00173,2024-10-13,0.0000,USD,0.0000,INV-0003966,inv_0003966,cust_00173,14484.3471,2024-09-13,2024-09-13,14484.3471
sub_00173,2024-11-13,0.0000,USD,0.0000,INV-0003967,inv_0003967,cust_00173,14484.3471,2024/10/13,2024-10-13,14484.3471
sub_00173,2024-12-13,0.0000,USD,0.0000,INV-0003968,inv_0003968,cust_00173,14484.3471,13/11/2024,2024-11-13,14484.3471
sub_00173,2025-01-13,0.0000,USD,0.0000,INV-0003969,inv_0003969,cust_00173,14484.3471,2024/12/13,2024-12-13,14484.3471
sub_00173,2025-02-13,0.0000,USD,0.0000,INV-0003970,inv_0003970,cust_00173,14484.3471,2025/01/13,2025-01-13,14484.3471
sub_00173,2025-03-13,0.0000,USD,0.0000,INV-0003971,inv_0003971,cust_00173,14484.3471,2025-02-13,2025-02-13,14484.3471
sub_00173,2025-04-13,0.0000,USD,0.0000,INV-0003972,inv_0003972,cust_00173,14484.3471,13/03/2025,2025-03-13,14484.3471
sub_00173,2025-05-13,0.0000,USD,0.0000,INV-0003973,inv_0003973,cust_00173,14484.3471,2025/04/13,2025-04-13,14484.3471
sub_00173,2025-06-13,0.0000,USD,0.0000,INV-0003974,inv_0003974,cust_00173,14484.3471,2025/05/13,2025-05-13,14484.3471
sub_00173,2025-07-13,0.0000,USD,0.0000,INV-0003975,inv_0003975,cust_00173,14484.3471,13/06/2025,2025-06-13,14484.3471
sub_00173,2025-08-13,0.0000,USD,0.0000,INV-0003976,inv_0003976,cust_00173,14484.3471,2025/07/13,2025-07-13,14484.3471
sub_00173,2025-09-13,0.0000,USD,0.0000,INV-0003977,inv_0003977,cust_00173,14484.3471,13/08/2025,2025-08-13,14484.3471
sub_00173,2025-10-13,0.0000,USD,0.0000,INV-0003978,inv_0003978,cust_00173,14484.3471,2025/09/13,2025-09-13,14484.3471
sub_00173,2025-11-13,0.0000,USD,0.0000,INV-0003979,inv_0003979,cust_00173,14484.3471,13/10/2025,2025-10-13,14484.3471
sub_00173,2025-12-13,0.0000,USD,0.0000,INV-0003980,inv_0003980,cust_00173,14484.3471,2025/11/13,2025-11-13,14484.3471
sub_00173,2026-01-13,0.0000,USD,0.0000,INV-0003981,inv_0003981,cust_00173,14484.3471,13/12/2025,2025-12-13,14484.3471
sub_00173,2026-02-13,0.0000,USD,0.0000,INV-0003982,inv_0003982,cust_00173,14484.3471,01/13/2026,2026-01-13,14484.3471
sub_00173,2026-03-13,0.0000,USD,0.0000,INV-0003983,inv_0003983,cust_00173,14484.3471,2026/02/13,2026-02-13,14484.3471
sub_00173,2026-04-13,0.0000,USD,0.0000,INV-0003984,inv_0003984,cust_00173,14484.3471,2026/03/13,2026-03-13,14484.3471
sub_00173,2026-05-13,0.0000,USD,0.0000,INV-0003985,inv_0003985,cust_00173,14484.3471,13/04/2026,2026-04-13,14484.3471
sub_00173,2026-06-13,0.0000,USD,0.0000,INV-0003986,inv_0003986,cust_00173,14484.3471,13/05/2026,2026-05-13,14484.3471
sub_00173,2026-07-13,0.0000,USD,0.0000,INV-0003987,inv_0003987,cust_00173,14484.3471,06/13/2026,2026-06-13,14484.3471
sub_00174,2024-09-14,0.0000,USD,0.0000,INV-0003988,inv_0003988,cust_00174,15327.3514,2024-08-14,2024-08-14,15327.3514
sub_00174,2024-10-14,0.0000,USD,0.0000,INV-0003989,inv_0003989,cust_00174,15327.3514,2024-09-14,2024-09-14,15327.3514
sub_00174,2024-11-14,0.0000,USD,0.0000,INV-0003990,inv_0003990,cust_00174,15327.3514,10/14/2024,2024-10-14,15327.3514
sub_00174,2024-12-14,0.0000,USD,0.0000,INV-0003991,inv_0003991,cust_00174,15327.3514,14/11/2024,2024-11-14,15327.3514
sub_00174,2025-01-14,0.0000,USD,0.0000,INV-0003992,inv_0003992,cust_00174,15327.3514,14/12/2024,2024-12-14,15327.3514
sub_00174,2025-02-14,0.0000,USD,0.0000,INV-0003993,inv_0003993,cust_00174,15327.3514,2025/01/14,2025-01-14,15327.3514
sub_00174,2025-03-14,0.0000,USD,0.0000,INV-0003994,inv_0003994,cust_00174,15327.3514,14/02/2025,2025-02-14,15327.3514
sub_00174,2025-04-14,0.0000,USD,0.0000,INV-0003995,inv_0003995,cust_00174,15327.3514,03/14/2025,2025-03-14,15327.3514
sub_00174,2025-05-14,0.0000,USD,0.0000,INV-0003996,inv_0003996,cust_00174,15327.3514,14/04/2025,2025-04-14,15327.3514
sub_00174,2025-06-14,0.0000,USD,0.0000,INV-0003997,inv_0003997,cust_00174,15327.3514,2025-05-14,2025-05-14,15327.3514
sub_00174,2025-07-14,0.0000,USD,0.0000,INV-0003998,inv_0003998,cust_00174,15327.3514,2025/06/14,2025-06-14,15327.3514
sub_00174,2025-08-14,0.0000,USD,0.0000,INV-0003999,inv_0003999,cust_00174,15327.3514,2025/07/14,2025-07-14,15327.3514
sub_00174,2025-09-14,0.0000,USD,0.0000,INV-0004000,inv_0004000,cust_00174,15327.3514,2025/08/14,2025-08-14,15327.3514
sub_00174,2025-10-14,0.0000,USD,0.0000,INV-0004001,inv_0004001,cust_00174,15327.3514,2025/09/14,2025-09-14,15327.3514
sub_00174,2025-11-14,0.0000,USD,0.0000,INV-0004002,inv_0004002,cust_00174,15327.3514,2025/10/14,2025-10-14,15327.3514
sub_00174,2025-12-14,0.0000,USD,0.0000,INV-0004003,inv_0004003,cust_00174,15327.3514,11/14/2025,2025-11-14,15327.3514
sub_00174,2026-01-14,0.0000,USD,0.0000,INV-0004004,inv_0004004,cust_00174,15327.3514,2025/12/14,2025-12-14,15327.3514
sub_00174,2026-02-14,0.0000,USD,0.0000,INV-0004005,inv_0004005,cust_00174,15327.3514,2026-01-14,2026-01-14,15327.3514
sub_00174,2026-03-14,0.0000,USD,0.0000,INV-0004006,inv_0004006,cust_00174,15327.3514,02/14/2026,2026-02-14,15327.3514
sub_00174,2026-04-14,0.0000,USD,0.0000,INV-0004007,inv_0004007,cust_00174,15327.3514,2026/03/14,2026-03-14,15327.3514
sub_00174,2026-05-14,0.0000,USD,0.0000,INV-0004008,inv_0004008,cust_00174,15327.3514,2026-04-14,2026-04-14,15327.3514
sub_00174,2026-06-14,0.0000,USD,0.0000,INV-0004009,inv_0004009,cust_00174,15327.3514,05/14/2026,2026-05-14,15327.3514
sub_00174,2026-07-14,0.0000,USD,0.0000,INV-0004010,inv_0004010,cust_00174,15327.3514,06/14/2026,2026-06-14,15327.3514
sub_00175,2024-09-15,0.0000,USD,0.0000,INV-0004011,inv_0004011,cust_00175,16017.0822,08/15/2024,2024-08-15,16017.0822
sub_00175,2024-10-15,0.0000,USD,0.0000,INV-0004012,inv_0004012,cust_00175,16017.0822,2024-09-15,2024-09-15,16017.0822
sub_00175,2024-11-15,0.0000,USD,0.0000,INV-0004013,inv_0004013,cust_00175,16017.0822,15/10/2024,2024-10-15,16017.0822
sub_00175,2024-12-15,0.0000,USD,0.0000,INV-0004014,inv_0004014,cust_00175,16017.0822,15/11/2024,2024-11-15,16017.0822
sub_00175,2025-01-15,0.0000,USD,0.0000,INV-0004015,inv_0004015,cust_00175,16017.0822,15/12/2024,2024-12-15,16017.0822
sub_00175,2025-02-15,0.0000,USD,0.0000,INV-0004016,inv_0004016,cust_00175,16017.0822,2025/01/15,2025-01-15,16017.0822
sub_00175,2025-03-15,0.0000,USD,0.0000,INV-0004017,inv_0004017,cust_00175,16017.0822,2025/02/15,2025-02-15,16017.0822
sub_00175,2025-04-15,0.0000,USD,0.0000,INV-0004018,inv_0004018,cust_00175,16017.0822,03/15/2025,2025-03-15,16017.0822
sub_00175,2025-05-15,0.0000,USD,0.0000,INV-0004019,inv_0004019,cust_00175,16017.0822,15/04/2025,2025-04-15,16017.0822
sub_00175,2025-06-15,0.0000,USD,0.0000,INV-0004020,inv_0004020,cust_00175,16017.0822,2025-05-15,2025-05-15,16017.0822
sub_00175,2025-07-15,0.0000,USD,0.0000,INV-0004021,inv_0004021,cust_00175,16017.0822,2025-06-15,2025-06-15,16017.0822
sub_00175,2025-08-15,0.0000,USD,0.0000,INV-0004022,inv_0004022,cust_00175,16017.0822,2025/07/15,2025-07-15,16017.0822
sub_00175,2025-09-15,0.0000,USD,0.0000,INV-0004023,inv_0004023,cust_00175,16017.0822,15/08/2025,2025-08-15,16017.0822
sub_00175,2025-10-15,0.0000,USD,0.0000,INV-0004024,inv_0004024,cust_00175,16017.0822,15/09/2025,2025-09-15,16017.0822
sub_00175,2025-11-15,0.0000,USD,0.0000,INV-0004025,inv_0004025,cust_00175,16017.0822,15/10/2025,2025-10-15,16017.0822
sub_00175,2025-12-15,0.0000,USD,0.0000,INV-0004026,inv_0004026,cust_00175,16017.0822,15/11/2025,2025-11-15,16017.0822
sub_00175,2026-01-15,0.0000,USD,0.0000,INV-0004027,inv_0004027,cust_00175,16017.0822,15/12/2025,2025-12-15,16017.0822
sub_00175,2026-02-15,0.0000,USD,0.0000,INV-0004028,inv_0004028,cust_00175,16017.0822,2026-01-15,2026-01-15,16017.0822
sub_00175,2026-03-15,0.0000,USD,0.0000,INV-0004029,inv_0004029,cust_00175,16017.0822,15/02/2026,2026-02-15,16017.0822
sub_00175,2026-04-15,0.0000,USD,0.0000,INV-0004030,inv_0004030,cust_00175,16017.0822,2026/03/15,2026-03-15,16017.0822
sub_00175,2026-05-15,0.0000,USD,0.0000,INV-0004031,inv_0004031,cust_00175,16017.0822,04/15/2026,2026-04-15,16017.0822
sub_00175,2026-06-15,0.0000,USD,0.0000,INV-0004032,inv_0004032,cust_00175,16017.0822,05/15/2026,2026-05-15,16017.0822
sub_00175,2026-07-15,0.0000,USD,0.0000,INV-0004033,inv_0004033,cust_00175,16017.0822,2026/06/15,2026-06-15,16017.0822
sub_00176,2024-09-16,0.0000,USD,0.0000,INV-0004034,inv_0004034,cust_00176,46901.6953,16/08/2024,2024-08-16,46901.6953
sub_00176,2024-10-16,0.0000,USD,0.0000,INV-0004035,inv_0004035,cust_00176,46901.6953,2024/09/16,2024-09-16,46901.6953
sub_00176,2024-11-16,0.0000,USD,0.0000,INV-0004036,inv_0004036,cust_00176,46901.6953,2024/10/16,2024-10-16,46901.6953
sub_00176,2024-12-16,0.0000,USD,0.0000,INV-0004037,inv_0004037,cust_00176,46901.6953,16/11/2024,2024-11-16,46901.6953
sub_00176,2025-01-16,0.0000,USD,0.0000,INV-0004038,inv_0004038,cust_00176,46901.6953,16/12/2024,2024-12-16,46901.6953
sub_00176,2025-02-16,0.0000,USD,0.0000,INV-0004039,inv_0004039,cust_00176,46901.6953,2025/01/16,2025-01-16,46901.6953
sub_00176,2025-03-16,0.0000,USD,0.0000,INV-0004040,inv_0004040,cust_00176,46901.6953,2025-02-16,2025-02-16,46901.6953
sub_00176,2025-04-16,0.0000,USD,0.0000,INV-0004041,inv_0004041,cust_00176,46901.6953,2025-03-16,2025-03-16,46901.6953
sub_00176,2025-05-16,0.0000,USD,0.0000,INV-0004042,inv_0004042,cust_00176,46901.6953,2025-04-16,2025-04-16,46901.6953
sub_00176,2025-06-16,0.0000,USD,0.0000,INV-0004043,inv_0004043,cust_00176,46901.6953,2025/05/16,2025-05-16,46901.6953
sub_00176,2025-07-16,0.0000,USD,0.0000,INV-0004044,inv_0004044,cust_00176,46901.6953,06/16/2025,2025-06-16,46901.6953
sub_00176,2025-08-16,0.0000,USD,0.0000,INV-0004045,inv_0004045,cust_00176,46901.6953,16/07/2025,2025-07-16,46901.6953
sub_00176,2025-09-16,0.0000,USD,0.0000,INV-0004046,inv_0004046,cust_00176,46901.6953,2025/08/16,2025-08-16,46901.6953
sub_00176,2025-10-16,0.0000,USD,0.0000,INV-0004047,inv_0004047,cust_00176,46901.6953,2025/09/16,2025-09-16,46901.6953
sub_00176,2025-11-16,0.0000,USD,0.0000,INV-0004048,inv_0004048,cust_00176,46901.6953,2025-10-16,2025-10-16,46901.6953
sub_00176,2025-12-16,0.0000,USD,0.0000,INV-0004049,inv_0004049,cust_00176,46901.6953,11/16/2025,2025-11-16,46901.6953
sub_00176,2026-01-16,0.0000,USD,0.0000,INV-0004050,inv_0004050,cust_00176,46901.6953,16/12/2025,2025-12-16,46901.6953
sub_00176,2026-02-16,0.0000,USD,0.0000,INV-0004051,inv_0004051,cust_00176,46901.6953,16/01/2026,2026-01-16,46901.6953
sub_00176,2026-03-16,0.0000,USD,0.0000,INV-0004052,inv_0004052,cust_00176,46901.6953,16/02/2026,2026-02-16,46901.6953
sub_00176,2026-04-16,0.0000,USD,0.0000,INV-0004053,inv_0004053,cust_00176,46901.6953,2026-03-16,2026-03-16,46901.6953
sub_00176,2026-05-16,0.0000,USD,0.0000,INV-0004054,inv_0004054,cust_00176,46901.6953,2026-04-16,2026-04-16,46901.6953
sub_00176,2026-06-16,0.0000,USD,0.0000,INV-0004055,inv_0004055,cust_00176,46901.6953,2026-05-16,2026-05-16,46901.6953
sub_00176,2026-07-16,0.0000,USD,0.0000,INV-0004056,inv_0004056,cust_00176,46901.6953,06/16/2026,2026-06-16,46901.6953
sub_00177,2024-09-17,0.0000,USD,0.0000,INV-0004057,inv_0004057,cust_00177,10863.2603,17/08/2024,2024-08-17,10863.2603
sub_00177,2024-10-17,0.0000,USD,0.0000,INV-0004058,inv_0004058,cust_00177,10863.2603,2024-09-17,2024-09-17,10863.2603
sub_00177,2024-11-17,0.0000,USD,0.0000,INV-0004059,inv_0004059,cust_00177,10863.2603,2024-10-17,2024-10-17,10863.2603
sub_00177,2024-12-17,0.0000,USD,0.0000,INV-0004060,inv_0004060,cust_00177,10863.2603,17/11/2024,2024-11-17,10863.2603
sub_00177,2025-01-17,0.0000,USD,0.0000,INV-0004061,inv_0004061,cust_00177,10863.2603,2024/12/17,2024-12-17,10863.2603
sub_00177,2025-02-17,0.0000,USD,0.0000,INV-0004062,inv_0004062,cust_00177,10863.2603,2025/01/17,2025-01-17,10863.2603
sub_00177,2025-03-17,0.0000,USD,0.0000,INV-0004063,inv_0004063,cust_00177,10863.2603,17/02/2025,2025-02-17,10863.2603
sub_00177,2025-04-17,0.0000,USD,0.0000,INV-0004064,inv_0004064,cust_00177,10863.2603,17/03/2025,2025-03-17,10863.2603
sub_00177,2025-05-17,0.0000,USD,0.0000,INV-0004065,inv_0004065,cust_00177,10863.2603,2025/04/17,2025-04-17,10863.2603
sub_00177,2025-06-17,0.0000,USD,0.0000,INV-0004066,inv_0004066,cust_00177,10863.2603,05/17/2025,2025-05-17,10863.2603
sub_00177,2025-07-17,0.0000,USD,0.0000,INV-0004067,inv_0004067,cust_00177,10863.2603,2025/06/17,2025-06-17,10863.2603
sub_00177,2025-08-17,0.0000,USD,0.0000,INV-0004068,inv_0004068,cust_00177,10863.2603,2025-07-17,2025-07-17,10863.2603
sub_00177,2025-09-17,0.0000,USD,0.0000,INV-0004069,inv_0004069,cust_00177,10863.2603,17/08/2025,2025-08-17,10863.2603
sub_00177,2025-10-17,0.0000,USD,0.0000,INV-0004070,inv_0004070,cust_00177,10863.2603,2025-09-17,2025-09-17,10863.2603
sub_00177,2025-11-17,0.0000,USD,0.0000,INV-0004071,inv_0004071,cust_00177,10863.2603,10/17/2025,2025-10-17,10863.2603
sub_00177,2025-12-17,0.0000,USD,0.0000,INV-0004072,inv_0004072,cust_00177,10863.2603,11/17/2025,2025-11-17,10863.2603
sub_00177,2026-01-17,0.0000,USD,0.0000,INV-0004073,inv_0004073,cust_00177,10863.2603,12/17/2025,2025-12-17,10863.2603
sub_00177,2026-02-17,0.0000,USD,0.0000,INV-0004074,inv_0004074,cust_00177,10863.2603,01/17/2026,2026-01-17,10863.2603
sub_00177,2026-03-17,0.0000,USD,0.0000,INV-0004075,inv_0004075,cust_00177,10863.2603,2026-02-17,2026-02-17,10863.2603
sub_00177,2026-04-17,0.0000,USD,0.0000,INV-0004076,inv_0004076,cust_00177,10863.2603,17/03/2026,2026-03-17,10863.2603
sub_00177,2026-05-17,0.0000,USD,0.0000,INV-0004077,inv_0004077,cust_00177,10863.2603,2026-04-17,2026-04-17,10863.2603
sub_00177,2026-06-17,0.0000,USD,0.0000,INV-0004078,inv_0004078,cust_00177,10863.2603,05/17/2026,2026-05-17,10863.2603
sub_00177,2026-07-17,0.0000,USD,0.0000,INV-0004079,inv_0004079,cust_00177,10863.2603,2026-06-17,2026-06-17,10863.2603
sub_00178,2024-09-18,0.0000,USD,0.0000,INV-0004080,inv_0004080,cust_00178,19159.1893,2024/08/18,2024-08-18,19159.1893
sub_00178,2024-10-18,0.0000,USD,0.0000,INV-0004081,inv_0004081,cust_00178,19159.1893,18/09/2024,2024-09-18,19159.1893
sub_00178,2024-11-18,0.0000,USD,0.0000,INV-0004082,inv_0004082,cust_00178,19159.1893,2024/10/18,2024-10-18,19159.1893
sub_00178,2024-12-18,0.0000,USD,0.0000,INV-0004083,inv_0004083,cust_00178,19159.1893,18/11/2024,2024-11-18,19159.1893
sub_00178,2025-01-18,0.0000,USD,0.0000,INV-0004084,inv_0004084,cust_00178,19159.1893,18/12/2024,2024-12-18,19159.1893
sub_00178,2025-02-18,0.0000,USD,0.0000,INV-0004085,inv_0004085,cust_00178,19159.1893,2025/01/18,2025-01-18,19159.1893
sub_00178,2025-03-18,0.0000,USD,0.0000,INV-0004086,inv_0004086,cust_00178,19159.1893,18/02/2025,2025-02-18,19159.1893
sub_00178,2025-04-18,0.0000,USD,0.0000,INV-0004087,inv_0004087,cust_00178,19159.1893,2025-03-18,2025-03-18,19159.1893
sub_00178,2025-05-18,0.0000,USD,0.0000,INV-0004088,inv_0004088,cust_00178,19159.1893,18/04/2025,2025-04-18,19159.1893
